base_BGC	label	core_gene_count	noncore_position_count	A_mean_pairwise_cosine	A_median_pairwise_cosine	A_min_pairwise_cosine	A_std_pairwise_cosine	A_mean_centroid_cosine_distance	A_max_centroid_cosine_distance	B_mean_pairwise_cosine	B_median_pairwise_cosine	B_min_pairwise_cosine	B_std_pairwise_cosine	B_mean_centroid_cosine_distance	B_max_centroid_cosine_distance	N_mean_pairwise_cosine	N_median_pairwise_cosine	N_min_pairwise_cosine	N_std_pairwise_cosine	N_mean_centroid_cosine_distance	N_max_centroid_cosine_distance
BGC0001056	NRP Polyketide	23	105	0.86906931398888199	0.96578750448321427	0.65443206544773735	0.14187882341837577	0.053907425417182298	0.19820454226028594	0.88042269339361812	0.96455803248962213	0.69012818304243917	0.130716741493414	0.049127343924640597	0.18194788678787976	0.86380314248634149	0.95751458289883284	0.64249164899849065	0.14470326478415682	0.056137217579949536	0.20349191200622718
BGC0001057	NRP Polyketide	11	117	0.98614760445530103	0.98931178075529436	0.96903427493124084	0.0096365599093893063	0.005557463079414582	0.011042315788139412	0.98216282807486477	0.98609048481636274	0.95651441274454174	0.013248067979949403	0.0071619329419408293	0.017961623246555147	0.98572328556403144	0.98901032237597375	0.96923086059944097	0.0093932561350651231	0.0057285000092658798	0.010583594511176964
BGC0001058	NRP Polyketide Saccharide	48	80	0.97825889649279141	0.98104535201170995	0.95579364019019164	0.013107799946380566	0.0087391803758525947	0.017275234625137137	0.95808439644914445	0.95234996341328848	0.91939767471212863	0.023508336777614578	0.016941118765990425	0.030613081724948921	0.97449269640742886	0.98246461646862637	0.93943059943279317	0.017398575074335097	0.010268169055797749	0.021334415031713405
BGC0001059	NRP Polyketide	27	101	0.96714631441523802	0.97380288531114445	0.93699798797663769	0.020555831913354177	0.013235308303661042	0.032188188943383378	0.93174680272010268	0.94511707457654226	0.85559203584671539	0.044097335711928441	0.027773100839688959	0.069561533564629463	0.96903576785294732	0.97533843078473326	0.94351751063277134	0.019981159959839272	0.012468239227823807	0.030261417317862804
BGC0001060	Polyketide	59	69	0.95606742160702873	0.95997121831952104	0.91763169307028358	0.031689885734763411	0.017789071505017674	0.048023648477332759	0.94234242510415422	0.94222868628983525	0.89909051189575517	0.030923802783767895	0.023362798382936423	0.04928280840157051	0.94695507894176811	0.97939638694339226	0.86264466900707559	0.053774763613877861	0.021639249777062729	0.07889047112683778
BGC0001061	Polyketide Saccharide	43	85	0.98284806364609367	0.98385015386795471	0.96857295917627417	0.0093241819924495001	0.0068961330972082237	0.012758641550568273	0.97779326694897739	0.98098005635886698	0.94887488953696797	0.014357137678496241	0.0089371866103063365	0.020447791380246438	0.97587916574789679	0.97816778472397536	0.95804624265606264	0.012880795774752013	0.0097096131383282332	0.014111733456258935
BGC0001062	Polyketide	30	98	0.97922623163286338	0.98379146667626793	0.93492512255779625	0.01917278895354475	0.0083712079739956431	0.020891604490353988	0.9843895903066826	0.98349502728117899	0.96536228933095769	0.0085480800085312603	0.0062647056205968662	0.011395295314316378	0.97313966794343654	0.98042667629499203	0.91074204245472701	0.026404971006264655	0.010868234510252806	0.027405404770315167
BGC0001063	NRP Polyketide	22	106	0.95832197441111122	0.97585435599460757	0.90351899095215704	0.033365150426074339	0.01682816258129367	0.048173035977835621	0.85324683217351449	0.90312423284848542	0.64195009884924148	0.10845997994479885	0.060574903942911741	0.15927210872724162	0.9632425390613808	0.96425089406455766	0.92162609308066945	0.024001297481411304	0.014825152749929149	0.034545185651188248
BGC0001064	Polyketide	12	116	0.94222910514450775	0.9493218343059191	0.88286096730956343	0.034180697513296533	0.023391510104579273	0.040476874900642668	0.8807099200984625	0.87497190376131284	0.78975372792500764	0.067889325067798961	0.048934120029252529	0.075538722067731046	0.94219032967923044	0.95042906034683283	0.87839354099222622	0.035089795817724104	0.023407923685393194	0.038948615064761105
BGC0001065	Polyketide	7	121	0.97399633896096049	0.97971178964470873	0.93898076448197376	0.019334245894818525	0.010458829750951203	0.020513351890564024	0.83150196407907839	0.91692826772638036	0.59003353963220717	0.15735156338598985	0.069867112339445939	0.22791951804527166	0.97402951668729831	0.97838550993072004	0.93553899922244665	0.019679100603158528	0.010444300069186997	0.020810717922561173
BGC0001066	Polyketide	20	108	0.94212240175238793	0.94842584483890002	0.86355337006752608	0.038938005718593918	0.023570052635935767	0.037472941326577969	0.93345311480166016	0.9596972090526219	0.87261514465936341	0.046159868974670157	0.027167658514661498	0.043063092246430901	0.94023265648964871	0.94798826967737526	0.86380458152524986	0.037736882573251217	0.024347212780803585	0.039959032196453026
BGC0001067	Polyketide Terpene	15	113	0.98365886294413318	0.98727270152981583	0.96644608071153715	0.011688850436402887	0.0065641341556201159	0.016159786199084092	0.97584167167147551	0.98328329814845516	0.93467738262864908	0.020621217448042392	0.0097287879359500892	0.024320400308944667	0.98378601902235085	0.98682234978628536	0.96901301311178845	0.011314887873331443	0.0065121757083188127	0.01570416744835379
BGC0001068	Terpene Polyketide	8	120	0.970213139270516	0.9731631695437899	0.93269299996948352	0.019639919009906314	0.012006000319781118	0.022549743736873018	0.98437710018109981	0.98786990718341883	0.96928006668900768	0.0099473513691229511	0.0062805176228454048	0.015206294692117206	0.96788659145070177	0.97046321625850129	0.92927938159761392	0.021308958010924209	0.012951285302830341	0.024460623340780918
BGC0001069	NRP Polyketide	9	119	0.98522620400604288	0.98735218505538902	0.96764329434121255	0.0090785951620105266	0.0059291172239594346	0.0090891141761904048	0.93768051354985948	0.95351667451595268	0.83462835705095184	0.046171379123004272	0.025247782656146911	0.046197877558541989	0.9864041761154374	0.9874881495350416	0.97151534217019653	0.0079758311930923764	0.0054552971200236833	0.0084886861436870298
BGC0001070	NRP Polyketide	26	102	0.99068304113460981	0.99248357571386225	0.97877581808433978	0.0058687230357124323	0.0037448215999140722	0.0066916688087073073	0.98024430828078857	0.98109964241073266	0.95800446839872611	0.014309645780299128	0.0079641230620573159	0.020296856384462325	0.98897968083383125	0.99210655235511336	0.96604773189776116	0.0093034322662612391	0.0044350416249506084	0.0097457267610688847
BGC0001071	Polyketide NRP	13	115	0.98116277716032518	0.98023330104321627	0.96730209245790066	0.010472319542608416	0.0075820690519948549	0.01568042676195569	0.97419651789641115	0.98018991577383718	0.94545158441082444	0.01477090062745549	0.01041750321801067	0.015069569474205458	0.97991139895210699	0.97779459313057437	0.96360485875586943	0.011818131035400272	0.0080895142584253236	0.018306827437359674
BGC0001072	Polyketide Saccharide Other	50	78	0.96007221378420249	0.9683590313574022	0.92665704427117934	0.017939145207610269	0.016104034985513337	0.027677529549421376	0.92546105139703927	0.95510828297755757	0.81915884770988934	0.058901896362959685	0.030304296211901227	0.078322846913956523	0.94181662494239105	0.95580911586232731	0.86159815189190303	0.038312826200163269	0.023565856842065157	0.053152261010954938
BGC0001073	NRP Polyketide	61	67	0.988438209815649	0.98790726507836957	0.98129997761875476	0.0039277087054276766	0.0046400425986116156	0.006461787319765655	0.97785490124796515	0.97966271959319329	0.95943010047553157	0.0092119020726236667	0.0089122273071646548	0.014636139060396736	0.98485711844828927	0.98534140223255795	0.9765363502680775	0.0058718787448110311	0.0060805820629160848	0.0095857887064443315
BGC0001074	Saccharide Polyketide	40	88	0.98979596644925694	0.99277239692594343	0.97364468668352389	0.0078692724410321484	0.0040925712143254469	0.010276726376079348	0.97841576637000005	0.98338984330306434	0.9475079514407545	0.014991899269160697	0.0086724010320108798	0.017740742997757741	0.99255281084992109	0.99547619407032273	0.98310102127582988	0.0052260037632055239	0.0029858047618967374	0.0073714594602740657
BGC0001075	Terpene Polyketide	11	117	0.91197081219210163	0.91470741527389821	0.84025458102833384	0.049532517752837762	0.036107238962819088	0.082214794460017004	0.73980607980717061	0.74110122654755162	0.49381380356472671	0.14943929991321545	0.11171030333512441	0.22065381367953396	0.90818426796880625	0.90768135686438367	0.82592604742005737	0.05166089270199746	0.037682449788616748	0.085271932505138204
BGC0001076	Other	25	103	0.98468284754853097	0.98503785246019593	0.9711893886368651	0.0078254501897265447	0.0061461233623615772	0.012409188458979425	0.93412727229867065	0.94497898390932367	0.87024231164505617	0.037257827777029399	0.026727904417764226	0.052503727068155759	0.9855680305603981	0.98637731418988328	0.97733245372884514	0.0058965316954427303	0.0057900800845344103	0.0095796176055605864
BGC0001077	Polyketide	7	121	0.96891740726881914	0.97611374965240083	0.92552213037019404	0.022848971055903531	0.012516990771049886	0.031837763122751772	0.83032694499324422	0.83600700653783622	0.71896579421729057	0.068726586698843531	0.070638861284680582	0.08821106585623717	0.96925001673321698	0.97677766156346424	0.9284553003980075	0.023108871600313156	0.012381911933553025	0.032028387914379675
BGC0001078	Terpene Polyketide	23	105	0.9783756213018554	0.98024204523669323	0.96054804458261056	0.0084138383799866323	0.0086908730824075235	0.014089052013006143	0.74888779439412101	0.77621613791200339	0.50408551631517484	0.17069653003842911	0.10688692967552446	0.28392933885185534	0.97301255284120636	0.97675653301164878	0.94623723261892045	0.01325324484370456	0.010871277289316361	0.019743884136112055
BGC0001079	Polyketide Terpene	31	97	0.9532280088056766	0.95455559950209667	0.90536314983235444	0.022103649719125665	0.018990439797914083	0.036738405056418899	0.87759275678323012	0.89102271187406978	0.7365221704345335	0.063868052915900558	0.051266550353707398	0.10920733644981429	0.95096195570692343	0.95721980139579743	0.89513470273296114	0.030645446051989732	0.019909019406105254	0.048649788404550476
BGC0001080	Other	18	110	0.91860111601140471	0.9287795016024748	0.86474855600095002	0.033796675029038874	0.03311638308004463	0.045479719506448579	0.73996882275506737	0.81916650144419745	0.36134021154799939	0.21035127918659322	0.11007822859744618	0.27826011960784702	0.90351979983167541	0.90732786724003134	0.8493670502208619	0.043034371538496485	0.039381309244991704	0.049083462899161434
BGC0001082	Terpene	8	120	0.95853171133796988	0.95971478524095644	0.9276315751630364	0.014973581743603749	0.016802586514352846	0.021400771651847506	0.92205146618734113	0.92051602513316166	0.84103409383530137	0.049435916919047362	0.032130326720889515	0.080896487393773864	0.95652083863062098	0.95715891687330124	0.92186704530472108	0.016925787889034503	0.017625706648441809	0.022556443089635225
BGC0001083	Polyketide Terpene	41	87	0.93350445580904184	0.91918908032531976	0.89247897643594087	0.037138127802357354	0.027052274346574513	0.040334107021636312	0.88938232253615346	0.90240598600135224	0.79617557715718412	0.064745919726525269	0.045611160458338393	0.071345005824758334	0.93192927463026209	0.92184812870193289	0.88862005509395547	0.039731276637269573	0.027665251840236625	0.058873678656335082
BGC0001084	NRP Terpene Alkaloid	18	110	0.9643850848912543	0.9636674749596974	0.94890103968519035	0.010528296675704506	0.014361947913040241	0.017528429016334002	0.94868330891165464	0.94936839838308329	0.90619374930825924	0.022759883306505711	0.020790362971094534	0.036529047270790427	0.96492249159446053	0.96408002524872249	0.95206773047466642	0.0099506024172950295	0.014141840230515679	0.016793376952304984
BGC0001085	NRP Terpene	4	124	0.73019562766571566	0.73804959075882359	0.57049595733425307	0.11391617896224557	0.11551569310487424	0.18261026406491243	0.46531123061824492	0.44278231087655046	0.056057615835433568	0.27572236607401807	0.24522827681447171	0.46230099011475312	0.73421854098610262	0.73733902281066688	0.58673049533936339	0.11174661525228435	0.11369470121916884	0.17640898831339935
BGC0001088	NRP Polyketide	20	108	0.98133179683246863	0.98284216542910641	0.96074328373342477	0.01060556632017318	0.0074968288690143714	0.012412948885243802	0.97430737789048949	0.97681041050915463	0.94536612958566735	0.015949243847934308	0.010338782025544325	0.018873768997519802	0.98183477789154328	0.98342214296338371	0.96235917040021535	0.010060242645371578	0.0072937970374854942	0.011741572211598217
BGC0001089	Polyketide NRP	14	114	0.98256023245491697	0.9825480326306929	0.96299540252968296	0.011485179978568001	0.0070023074237150155	0.012408390932516444	0.99313451981173895	0.99415967774540448	0.98400502962079384	0.0045003086122564233	0.002750346323081554	0.0062956998388664642	0.97948467184693744	0.98196398108800098	0.95469122581877364	0.01430122667790568	0.0082428189448234372	0.016012192456635543
BGC0001090	NRP Polyketide	10	118	0.92445184377014811	0.9436181685487447	0.81172155216057895	0.070614751893165434	0.031092629819425198	0.10152324604454743	0.89882179271247331	0.96934233842694406	0.74514960431895227	0.10682892710565611	0.042710960632209895	0.17149874936446263	0.92335733397555886	0.94343804364705819	0.8067626416264787	0.070243276779911254	0.031503309391395409	0.099490755657252294
BGC0001091	NRP Polyketide	16	112	0.97066058412448175	0.96720951477198647	0.94646974955934127	0.017319120754673071	0.011837927782552993	0.023194119753027875	0.90644271628276041	0.92794555645454824	0.78243346998474594	0.084396802572864874	0.038494156208512841	0.11971297209581977	0.97205330836593851	0.9677668626527216	0.94993739804400634	0.015923019613488774	0.011263356873483987	0.021850179747776033
BGC0001093	NRP Polyketide	21	107	0.94950647843620861	0.9563480407340581	0.86410428311662957	0.043028666484516753	0.020411041081244075	0.053844214749683372	0.83592505727647204	0.85417670444388794	0.59360255675572848	0.12994315058572417	0.06956786439042191	0.19339702166973738	0.95486161901529187	0.97062087623813498	0.87820135211034844	0.040548569410176601	0.01822682396243782	0.054172259482275886
BGC0001094	NRP Polyketide	24	104	0.96815079631329648	0.96798375087704569	0.93170699557094017	0.020792932648768258	0.012839207283318221	0.028221626963975122	0.95055559516716204	0.95644136325130824	0.84817694713874436	0.03982675986281857	0.020064727646635628	0.044190137546316621	0.96391218107456422	0.9726881070093254	0.92427264241432994	0.02670705189095323	0.014553487908335239	0.037775541112504585
BGC0001095	NRP	15	113	0.96649328550730207	0.97883862716672898	0.92126827921183962	0.025539304707038388	0.013517179804052204	0.037270629418665102	0.98813737956852665	0.9874341606585364	0.97947516297720005	0.0055921018583266879	0.0047566466415586593	0.0081109182778565936	0.95617634364785098	0.97329481628402847	0.89632800906640731	0.034156390286819265	0.017728273532258764	0.050073873846825379
BGC0001098	NRP Polyketide	9	119	0.9935383880928621	0.99570801265400632	0.98741355325410707	0.0038492827965327654	0.002588766749058924	0.0060519671569910782	0.96986705114937455	0.9822110218636253	0.91531683641177297	0.027241570112731421	0.012143377603107953	0.036745761127029541	0.99270613034712374	0.99565310334625534	0.9858467786141667	0.0046509995098963867	0.002923215825524328	0.0072937489301309055
BGC0001099	NRP Polyketide	29	99	0.98928462268522122	0.99058264708851418	0.98191207844784045	0.0045895030724152474	0.0042988923301187313	0.0064224663999862264	0.99127959847581215	0.99062481400742708	0.98389098955780385	0.004360043648967085	0.0034952929633429884	0.0062085364639657969	0.98699163051005223	0.98997620617805815	0.97588946053793302	0.0063531799117844765	0.005222203002768766	0.0093603438653607762
BGC0001100	NRP Polyketide	15	113	0.94943951302064722	0.95605477828766605	0.88711491555655908	0.03360826353717114	0.020449551004488909	0.038691224338084917	0.89783277585883936	0.9476516275143041	0.776416604031127	0.077211462020482	0.04240245619986438	0.13106172689430884	0.94769171598154711	0.95806915254464231	0.88396513304688418	0.036410475117379132	0.021165584191351193	0.041407567036224502
BGC0001101	NRP Polyketide	71	57	0.94695352111882247	0.94907185991235998	0.92368869549108135	0.020405336272934262	0.021529914692998208	0.033002265179895796	0.89921654043600285	0.89530646436429062	0.8158253583355225	0.042706280424563245	0.041714717947855681	0.063211467089479001	0.96080798952179802	0.95966791619696101	0.93501634400729905	0.01868888574935525	0.015819528581608754	0.022953686809102258
BGC0001102	NRP Polyketide	14	114	0.97725823136627121	0.98086992741701606	0.93934548544309593	0.015958347844712686	0.0091416472934329647	0.017923986547675685	0.87055729154514538	0.87150960311155645	0.72127505619619803	0.075234954066282542	0.053283788213621966	0.079550652691655732	0.98040417380825973	0.98317208091922881	0.94521664367193414	0.014215517868076516	0.0078718181511996388	0.015077647333564426
BGC0001103	NRP Polyketide	10	118	0.98547649356904277	0.98662626209629734	0.97573048994355382	0.006050865711924351	0.005832292732977651	0.0088375297006432207	0.98402494189297385	0.98749175649261667	0.96316670336783883	0.010785832863810022	0.0064110554132994265	0.013085739774023941	0.98424571006255357	0.98561121416126718	0.9756032884957182	0.0062823004125864609	0.006329205012838313	0.0089500847506113201
BGC0001105	NRP Polyketide	10	118	0.95700013643788628	0.96306897953401982	0.90408082935210754	0.02507548026988999	0.017373548768035939	0.033599296742482188	0.94948702221034931	0.9528056745578567	0.9112383976116909	0.018524939449004341	0.020422578726515074	0.02588900318177334	0.95638469948136717	0.96155960587326739	0.90317981899207223	0.025557172048395142	0.017625791097573274	0.034574575403551244
BGC0001106	NRP Polyketide	33	95	0.98155703651786863	0.98471060470193517	0.96162566635139557	0.011957680202443451	0.0074076133431482116	0.016562641839961256	0.97228862749134159	0.97622417507935155	0.94702999491049111	0.01506828631964306	0.011168923943283459	0.023103794193463423	0.98132925577383556	0.98364035833840613	0.96084989496448137	0.012424721084274813	0.0074968940148040899	0.014842553412200754
BGC0001108	NRP Polyketide	16	112	0.98783965140717189	0.9888308473174714	0.97905481327876065	0.0041990586387576894	0.0048770867875609584	0.006475883280648298	0.98586935085561134	0.98637540881650354	0.9722659795371974	0.0071870024252257683	0.0056711390479546432	0.0099824610061124419	0.98723137668533734	0.987962991178295	0.97743496670489127	0.0047887280604872306	0.005121808342137801	0.0071392838805898196
BGC0001109	NRP Polyketide	9	119	0.99241267282075363	0.99444469840339078	0.9813839273137952	0.0049754346888744297	0.0030415701149311357	0.0070910776198873648	0.99050929230378926	0.99058520245298021	0.98259870750725176	0.0044995178874692029	0.003807394896768357	0.0057566989806361324	0.99181073118912866	0.99368101805378917	0.97996701099766714	0.0052057709632078921	0.0032835721368642103	0.0073434433852149761
BGC0001110	NRP Polyketide	19	109	0.94511420567972393	0.93997624306846905	0.90707331857396278	0.02210985885054062	0.022219874626392078	0.030344030070373562	0.93181789081853217	0.94891341838044307	0.84890017271193907	0.039426554770256125	0.027763482037022037	0.05510630250865578	0.94424511429960012	0.94074787104007107	0.91377711492121527	0.02259877695768121	0.022576966794585339	0.031174943149796186
BGC0001111	NRP Polyketide	13	115	0.98270136224541904	0.98376435984895705	0.96729526204579797	0.0092598410943965977	0.00694731614625248	0.012360874751436768	0.94706776163767192	0.96904913136633519	0.86773276690178436	0.048804205012814406	0.021494364360612049	0.069243873126512256	0.98128643372237501	0.98427899853265299	0.9603052564914808	0.010991177541470361	0.0075162907961578542	0.013147437053680266
BGC0001112	NRP Polyketide	9	119	0.93719066998118516	0.94281870842020843	0.85471087243674437	0.038903892769771103	0.025469168220928418	0.05166103087358298	0.87745548881497637	0.86789477327390263	0.76448403819888688	0.073490179673244033	0.050641862747665266	0.10821069932508587	0.9374265328945699	0.94492637993738615	0.85296050082683172	0.03940823551542455	0.025371207027361131	0.051760428785730728
BGC0001113	NRP Polyketide	15	113	0.9757342759895975	0.98125157190864609	0.93710747472845801	0.018309319531064835	0.0097986131276148521	0.018952453896016963	0.96689425753034774	0.96867559718246043	0.92845239541359881	0.023376351675415057	0.013356812196525269	0.021468139703828881	0.97625209749591702	0.98135575435858957	0.9380373316923547	0.017740663990566386	0.009591345100790561	0.018945135273913727
BGC0001114	NRP Polyketide	20	108	0.99215003369967003	0.99240042136472728	0.98811932601357899	0.0028458322137598175	0.0031464756334542488	0.0047908277247113995	0.97206883856467352	0.97074045206633519	0.94144370158493917	0.016080821392729035	0.011257911497839413	0.023960982396558084	0.99274809425102384	0.99219613656012062	0.98916948137559979	0.0028918856595972664	0.0029058062223117354	0.0046787065649229742
BGC0001115	NRP Polyketide	37	91	0.96159578607577567	0.96451538996086705	0.91069654059846783	0.028070662043646992	0.015482480195061221	0.026973934974799607	0.98055523808489597	0.97903447645948072	0.97049271980968432	0.0083793706698336717	0.0078133375217435356	0.0097695174027286891	0.94334182753285067	0.95113417659897803	0.86638277995965096	0.042687706150776161	0.022927116010377158	0.038043430250721877
BGC0001116	NRP Polyketide	18	110	0.93244612754163092	0.98396973668144949	0.80938334783775945	0.077932681276166538	0.027428818372181606	0.096468764487137704	0.91528528612222426	0.93760802566466817	0.77746555490236036	0.074640586192490102	0.034495540058929873	0.084056853523915454	0.92325914533330056	0.986269137479164	0.79421567032014817	0.089578866806203861	0.031212344774756162	0.11249536554167383
BGC0001117	NRP	25	103	0.96591538822294964	0.96893213230438247	0.92198305386362744	0.019375083026432947	0.01376802927212919	0.023525885260533896	0.96996150400782155	0.96640890851309047	0.94372379523665528	0.016904187325413742	0.012101820579211275	0.021302078788469792	0.9589349365163008	0.96504160858307408	0.8989200124003488	0.026148444852122719	0.016624447691691514	0.035643223150159775
BGC0001118	Polyketide	9	119	0.92596957264964774	0.93138017856879907	0.81433168063809469	0.052834451878405561	0.030175965947666493	0.064707308070062752	0.93295525651949662	0.93325408017819544	0.83062414918296201	0.049442036391823749	0.027234121865711523	0.06483183795356473	0.92237887353619852	0.93332555442604259	0.80349830707600478	0.056156436751790273	0.031660391298828652	0.068443065923506907
BGC0001119	Polyketide	29	99	0.96682983175073223	0.97865052365225413	0.93528408377453376	0.022407011440413752	0.013379451145087628	0.031975741434393301	0.90261494118833652	0.90021009910100491	0.81773095359720926	0.061212147336962779	0.039757066876976485	0.088523590949191155	0.96040285523813629	0.98197777800541841	0.9095300874694402	0.034683100506609138	0.015998414900768143	0.045645227518409492
BGC0001122	NRP Polyketide	16	112	0.98542581751407088	0.98592185406523059	0.97209699632473601	0.0070721084481677101	0.0058505369745900596	0.0087994172150774874	0.9847476877402096	0.98760742505752219	0.96134063438123718	0.010195636428984942	0.0061222513719121577	0.012284033410005279	0.98409878288302122	0.98565510778982912	0.97143340177450677	0.0078249189900943868	0.006386814206043501	0.008863501458437395
BGC0001123	NRP	22	106	0.96097614887407357	0.95738146866353224	0.93021735019077811	0.015751493750868671	0.01574174615741819	0.023386789766207894	0.9654883646679151	0.96723555379852533	0.93855346302305809	0.014590405938685711	0.013927389851960958	0.018315937174255947	0.95576643375323334	0.95475136081315792	0.92508512040183288	0.017173310993599544	0.017867438540677162	0.026914907972369617
BGC0001124	Polyketide	8	120	0.97983168564406409	0.9806495006203988	0.95544487328439476	0.012351180432370443	0.0081165645770254757	0.015908693803728502	0.9800337750257343	0.97966671156091834	0.96547223811979521	0.0097629246143383173	0.0080285591459675846	0.015770212372315462	0.97786242777613364	0.97953850238586082	0.95032127122051058	0.013686727278525466	0.0089161824669575333	0.017447681730817566
BGC0001125	NRP Polyketide	10	118	0.98189417129471779	0.99145780789273474	0.94886740556043103	0.017568893889324522	0.0072688414978023582	0.022188103028611628	0.98688000053500691	0.98729561266503318	0.95768987585520748	0.011354993012895406	0.0052635416720340448	0.011827126756910555	0.98060946348558031	0.99008325648753359	0.94347403475348779	0.018812481616653737	0.0077867257606789586	0.023563345653283996
BGC0001126	Terpene Alkaloid	32	96	0.91940730155608752	0.92044170270756953	0.79568294116784544	0.058689137553625648	0.032845020223797095	0.075738060588592448	0.92294556136118988	0.92980936118560298	0.8178911603833352	0.050919178062091439	0.03136056167007846	0.070475687416299948	0.8916995541236854	0.89058511440308308	0.75749927873395551	0.07043230133012196	0.044587298371648251	0.097915333333505217
BGC0001127	NRP	15	113	0.97677351637897003	0.98642474919399226	0.93776563324401307	0.020168390531276399	0.009383109588546646	0.028356523719847648	0.9694134146275839	0.98435142609605564	0.93133670294170345	0.024491712579910372	0.012380827134881579	0.038054146129781974	0.97649436988983085	0.98458269570375445	0.93798201922323876	0.019581420467611629	0.0094957171317483942	0.027486683303587722
BGC0001128	NRP	1	127	0.98859749007722575	0.98950071085075031	0.98064734475066628	0.0034729211964918188	0.0045723061270659393	0.0065294830928526171	0.98235717769620512	0.98802848192539205	0.95973110870604983	0.013867922198378626	0.007082359550922979	0.019324658189919686	0.9884333104484142	0.98931357792008168	0.98034542197346175	0.0035348374435563625	0.0046383188426577073	0.0066124585641351707
BGC0001130	NRP Polyketide	14	114	0.99345590043067866	0.99447473597945679	0.98785395153292188	0.0028415324684096296	0.0026227320223192853	0.0041104640741416176	0.98635667110198944	0.99584072160316106	0.96619809540434587	0.014035105489315936	0.0055132597044048604	0.020237956899189391	0.99257116980999704	0.99397683788440805	0.98663257136792315	0.0033215473982608299	0.0029772041982387919	0.004698517326508278
BGC0001131	NRP	8	120	0.97361318887627968	0.97173730464666475	0.95588288536367672	0.010123595721164226	0.010648813705459625	0.017320213678250984	0.98660318455673157	0.98579784218870214	0.97849058761610086	0.0042599177577877321	0.0053761814263704631	0.0080300955579136746	0.9718082063772675	0.96973018666758959	0.95306352023370455	0.010899075069041676	0.011388421850969953	0.01837760531136079
BGC0001132	NRP	1	127	0.98538423657781404	0.98480618041922907	0.95590943870132516	0.012192113474194907	0.0058655542041214257	0.012578334178728334	0.96485900910053279	0.96893168255498119	0.92674273529613616	0.020907406485183182	0.01415879793821544	0.025782291348510622	0.98535644173592341	0.98487009307586448	0.95586351430780048	0.012201738544404168	0.0058768033425814718	0.012628313460766205
BGC0001133	NRP	2	126	0.98357954841517403	0.98712344652497497	0.96501778737577093	0.010087575602774694	0.0066019754192402358	0.013320112504951576	0.97356285990256863	0.97023332000330664	0.95235494390530617	0.015562087704698696	0.010631862484314091	0.021802315809041795	0.98338161570307747	0.98701722423919769	0.96464756593812062	0.010302328584323511	0.006682382097863049	0.013592431274557892
BGC0001134	Other	1	127	0.76723765006007061	0.89071659628458888	0.48072671868029915	0.20773986900191521	0.099570996498178091	0.35252703935549534	0.87617342631612494	0.92390138093173624	0.71763235604000886	0.093613214712343407	0.051022530244337269	0.14142686578868313	0.76407490679859114	0.89003837854314494	0.47172370380752821	0.2110851117661825	0.10098982985228902	0.35817138777361113
BGC0001135	NRP	1	127	0.96059703642571159	0.9614282489455851	0.92330482565861327	0.0216120610757485	0.015919948050611921	0.031730313087895867	0.8836382463518534	0.88812390922277062	0.82503237648113636	0.040356923705181381	0.047932120546692894	0.069850959551866598	0.96068912963631059	0.96169133921207217	0.92285817509878287	0.021629337132909533	0.015883673987221392	0.031736666020083737
BGC0001136	NRP Polyketide	5	123	0.98701400365546976	0.98830467495721774	0.97414157158929526	0.0052231375557622679	0.0052090028956985005	0.0078586329828398416	0.94379536441353873	0.9574951542425576	0.84724382004495291	0.04522027938645453	0.022900505260878945	0.06482822323758719	0.98682384439595161	0.98824738342830964	0.9733146169901522	0.0054881562386921781	0.0052855844068191212	0.0079025601771977039
BGC0001137	Alkaloid	13	115	0.80784970469162842	0.83246912894406289	0.66559526179366457	0.08189374198680853	0.080982103097136424	0.12141403003288942	0.80038097619085824	0.76550536411193915	0.69166819235080534	0.099733698415511204	0.08444314172513559	0.10370500327053911	0.79854284900463912	0.81700667207805733	0.66394693056765941	0.082993046254813685	0.084926419203053577	0.12878984017263895
BGC0001138	Other	37	91	0.98239883759783297	0.9904906719375639	0.96174717925602149	0.013446042674571479	0.0070751553898162232	0.020205075771461356	0.94348958458366394	0.95803183703679751	0.84446711080713277	0.046592001971986569	0.022876317971768079	0.055948365058371419	0.98806696272113326	0.98916821026241286	0.97646175705384974	0.0065824463211831084	0.0047906776794864438	0.010640042984921383
BGC0001140	Terpene	36	92	0.97399071403852877	0.97995064256709918	0.94722604357632278	0.017049904624997971	0.01047639817455579	0.026992538648782372	0.91965072477985377	0.90962981378341634	0.88492437365442045	0.032744351069115114	0.032737895045451215	0.052306333748205258	0.97282302258797571	0.98609861265417109	0.93318707962506686	0.022050471291047827	0.010974688945233235	0.032966470210654464
BGC0001141	Polyketide	10	118	0.94847514858537108	0.96917862941476673	0.88540755716969355	0.045870884076775205	0.020869210885624968	0.066336248020618438	0.95437901548444692	0.96434144331692206	0.9108698450701449	0.025004003354189543	0.018428591903656154	0.039824378760061507	0.94574330818283614	0.96840701297276166	0.87715331317887024	0.047969907653427658	0.021993290269178734	0.069816807365509659
BGC0001142	NRP	22	106	0.9864269805807856	0.98678556243645266	0.97789005727542488	0.0062074996401404051	0.0054471825201007681	0.010422081640843683	0.98556386488827052	0.98485506213841556	0.97645491312246635	0.0068070934825079279	0.005797122365544749	0.010935902468554692	0.98566209642890468	0.98615569297052774	0.97689958719170011	0.006803999645447343	0.0057547492332671755	0.011321108875707364
