base_BGC	label	plot_class	any_saccharide	pure_saccharide	source_row_IDs	source_row_indices	augmentation_suffixes	n_augmentations	UMAP1	UMAP2
BGC0001442	NRP	NRP	False	False	"[""BGC0001442_-1"", ""BGC0001442_0"", ""BGC0001442_1"", ""BGC0001442_2"", ""BGC0001442_3""]"	[6691, 6690, 6692, 6693, 6694]	[-1, 0, 1, 2, 3]	5	-5.6239972114562988	9.2482433319091797
BGC0001443	NRP Polyketide	Hybrid	False	False	"[""BGC0001443_-1"", ""BGC0001443_0"", ""BGC0001443_1"", ""BGC0001443_2"", ""BGC0001443_3""]"	[6696, 6695, 6697, 6698, 6699]	[-1, 0, 1, 2, 3]	5	-2.6323223114013672	1.8894729614257812
BGC0001444	Other	Other	False	False	"[""BGC0001444_-1"", ""BGC0001444_0"", ""BGC0001444_1"", ""BGC0001444_2"", ""BGC0001444_3""]"	[6701, 6700, 6702, 6703, 6704]	[-1, 0, 1, 2, 3]	5	9.4142484664916992	4.8070464134216309
BGC0001445	NRP Polyketide	Hybrid	False	False	"[""BGC0001445_-1"", ""BGC0001445_0"", ""BGC0001445_1"", ""BGC0001445_2"", ""BGC0001445_3""]"	[6706, 6705, 6707, 6708, 6709]	[-1, 0, 1, 2, 3]	5	-3.6012570858001709	2.2683947086334229
BGC0001446	Polyketide	Polyketide	False	False	"[""BGC0001446_-1"", ""BGC0001446_0"", ""BGC0001446_1"", ""BGC0001446_2"", ""BGC0001446_3""]"	[6711, 6710, 6712, 6713, 6714]	[-1, 0, 1, 2, 3]	5	-4.4187827110290527	-1.4634397029876709
BGC0001447	Polyketide	Polyketide	False	False	"[""BGC0001447_-1"", ""BGC0001447_0"", ""BGC0001447_1"", ""BGC0001447_2"", ""BGC0001447_3""]"	[6716, 6715, 6717, 6718, 6719]	[-1, 0, 1, 2, 3]	5	-2.8972156047821045	-0.72359335422515869
BGC0001448	NRP	NRP	False	False	"[""BGC0001448_-1"", ""BGC0001448_0"", ""BGC0001448_1"", ""BGC0001448_2"", ""BGC0001448_3""]"	[6721, 6720, 6722, 6723, 6724]	[-1, 0, 1, 2, 3]	5	-5.1254262924194336	9.3739376068115234
BGC0001449	NRP Polyketide Alkaloid	Hybrid	False	False	"[""BGC0001449_-1"", ""BGC0001449_0"", ""BGC0001449_1"", ""BGC0001449_2"", ""BGC0001449_3""]"	[6726, 6725, 6727, 6728, 6729]	[-1, 0, 1, 2, 3]	5	-4.2342844009399414	2.3727328777313232
BGC0001451	NRP	NRP	False	False	"[""BGC0001451_-1"", ""BGC0001451_0"", ""BGC0001451_1"", ""BGC0001451_2"", ""BGC0001451_3""]"	[6731, 6730, 6732, 6733, 6734]	[-1, 0, 1, 2, 3]	5	-5.1493434906005859	8.4054241180419922
BGC0001452	Polyketide	Polyketide	False	False	"[""BGC0001452_-1"", ""BGC0001452_0"", ""BGC0001452_1"", ""BGC0001452_2"", ""BGC0001452_3""]"	[6736, 6735, 6737, 6738, 6739]	[-1, 0, 1, 2, 3]	5	-0.47222119569778442	-1.4322097301483154
BGC0001453	Other	Other	False	False	"[""BGC0001453_-1"", ""BGC0001453_0"", ""BGC0001453_1"", ""BGC0001453_2"", ""BGC0001453_3""]"	[6741, 6740, 6742, 6743, 6744]	[-1, 0, 1, 2, 3]	5	10.677996635437012	4.3144006729125977
BGC0001454	Other	Other	False	False	"[""BGC0001454_-1"", ""BGC0001454_0"", ""BGC0001454_1"", ""BGC0001454_2"", ""BGC0001454_3""]"	[6746, 6745, 6747, 6748, 6749]	[-1, 0, 1, 2, 3]	5	9.7375974655151367	3.9881017208099365
BGC0001455	NRP Polyketide	Hybrid	False	False	"[""BGC0001455_-1"", ""BGC0001455_0"", ""BGC0001455_1"", ""BGC0001455_2"", ""BGC0001455_3""]"	[6751, 6750, 6752, 6753, 6754]	[-1, 0, 1, 2, 3]	5	-2.9398491382598877	4.2472333908081055
BGC0001456	Terpene	Terpene	False	False	"[""BGC0001456_-1"", ""BGC0001456_0"", ""BGC0001456_1"", ""BGC0001456_2"", ""BGC0001456_3""]"	[6756, 6755, 6757, 6758, 6759]	[-1, 0, 1, 2, 3]	5	9.533599853515625	7.2224216461181641
BGC0001457	NRP	NRP	False	False	"[""BGC0001457_-1"", ""BGC0001457_0"", ""BGC0001457_1"", ""BGC0001457_2"", ""BGC0001457_3""]"	[6761, 6760, 6762, 6763, 6764]	[-1, 0, 1, 2, 3]	5	-5.7019076347351074	9.7658061981201172
BGC0001458	Other	Other	False	False	"[""BGC0001458_-1"", ""BGC0001458_0"", ""BGC0001458_1"", ""BGC0001458_2"", ""BGC0001458_3""]"	[6766, 6765, 6767, 6768, 6769]	[-1, 0, 1, 2, 3]	5	10.054588317871094	4.2729477882385254
BGC0001459	NRP	NRP	False	False	"[""BGC0001459_-1"", ""BGC0001459_0"", ""BGC0001459_1"", ""BGC0001459_2"", ""BGC0001459_3""]"	[6771, 6770, 6772, 6773, 6774]	[-1, 0, 1, 2, 3]	5	-4.6169538497924805	10.440587043762207
BGC0001460	NRP	NRP	False	False	"[""BGC0001460_-1"", ""BGC0001460_0"", ""BGC0001460_1"", ""BGC0001460_2"", ""BGC0001460_3""]"	[6776, 6775, 6777, 6778, 6779]	[-1, 0, 1, 2, 3]	5	-4.614595890045166	10.442612648010254
BGC0001461	NRP	NRP	False	False	"[""BGC0001461_-1"", ""BGC0001461_0"", ""BGC0001461_1"", ""BGC0001461_2"", ""BGC0001461_3""]"	[6781, 6780, 6782, 6783, 6784]	[-1, 0, 1, 2, 3]	5	-4.6149659156799316	10.442470550537109
BGC0001462	NRP	NRP	False	False	"[""BGC0001462_-1"", ""BGC0001462_0"", ""BGC0001462_1"", ""BGC0001462_2"", ""BGC0001462_3""]"	[6786, 6785, 6787, 6788, 6789]	[-1, 0, 1, 2, 3]	5	-4.6089339256286621	10.461441993713379
BGC0001463	Other	Other	False	False	"[""BGC0001463_-1"", ""BGC0001463_0"", ""BGC0001463_1"", ""BGC0001463_2"", ""BGC0001463_3""]"	[6791, 6790, 6792, 6793, 6794]	[-1, 0, 1, 2, 3]	5	10.322819709777832	4.1040339469909668
BGC0001464	Other	Other	False	False	"[""BGC0001464_-1"", ""BGC0001464_0"", ""BGC0001464_1"", ""BGC0001464_2"", ""BGC0001464_3""]"	[6796, 6795, 6797, 6798, 6799]	[-1, 0, 1, 2, 3]	5	10.583378791809082	3.9316425323486328
BGC0001465	Other	Other	False	False	"[""BGC0001465_-1"", ""BGC0001465_0"", ""BGC0001465_1"", ""BGC0001465_2"", ""BGC0001465_3""]"	[6801, 6800, 6802, 6803, 6804]	[-1, 0, 1, 2, 3]	5	10.423931121826172	3.8745021820068359
BGC0001467	NRP Polyketide	Hybrid	False	False	"[""BGC0001467_-1"", ""BGC0001467_0"", ""BGC0001467_1"", ""BGC0001467_2"", ""BGC0001467_3""]"	[6806, 6805, 6807, 6808, 6809]	[-1, 0, 1, 2, 3]	5	-2.6865146160125732	4.957517147064209
BGC0001468	Other	Other	False	False	"[""BGC0001468_-1"", ""BGC0001468_0"", ""BGC0001468_1"", ""BGC0001468_2"", ""BGC0001468_3""]"	[6811, 6810, 6812, 6813, 6814]	[-1, 0, 1, 2, 3]	5	10.500243186950684	3.8943846225738525
BGC0001469	NRP	NRP	False	False	"[""BGC0001469_-1"", ""BGC0001469_0"", ""BGC0001469_1"", ""BGC0001469_2"", ""BGC0001469_3""]"	[6816, 6815, 6817, 6818, 6819]	[-1, 0, 1, 2, 3]	5	-4.5665707588195801	8.2986459732055664
BGC0001470	Polyketide	Polyketide	False	False	"[""BGC0001470_-1"", ""BGC0001470_0"", ""BGC0001470_1"", ""BGC0001470_2"", ""BGC0001470_3""]"	[6821, 6820, 6822, 6823, 6824]	[-1, 0, 1, 2, 3]	5	-3.2309942245483398	-1.5330554246902466
BGC0001471	RiPP	RiPP	False	False	"[""BGC0001471_-1"", ""BGC0001471_0"", ""BGC0001471_1"", ""BGC0001471_2"", ""BGC0001471_3""]"	[6826, 6825, 6827, 6828, 6829]	[-1, 0, 1, 2, 3]	5	15.477144241333008	-0.39476406574249268
BGC0001472	RiPP	RiPP	False	False	"[""BGC0001472_-1"", ""BGC0001472_0"", ""BGC0001472_1"", ""BGC0001472_2"", ""BGC0001472_3""]"	[6831, 6830, 6832, 6833, 6834]	[-1, 0, 1, 2, 3]	5	15.473379135131836	-0.3061225414276123
BGC0001473	RiPP	RiPP	False	False	"[""BGC0001473_-1"", ""BGC0001473_0"", ""BGC0001473_1"", ""BGC0001473_2"", ""BGC0001473_3""]"	[6836, 6835, 6837, 6838, 6839]	[-1, 0, 1, 2, 3]	5	15.443877220153809	-0.36004722118377686
BGC0001474	RiPP	RiPP	False	False	"[""BGC0001474_-1"", ""BGC0001474_0"", ""BGC0001474_1"", ""BGC0001474_2"", ""BGC0001474_3""]"	[6841, 6840, 6842, 6843, 6844]	[-1, 0, 1, 2, 3]	5	15.236361503601074	-0.08637227863073349
BGC0001475	Terpene	Terpene	False	False	"[""BGC0001475_-1"", ""BGC0001475_0"", ""BGC0001475_1"", ""BGC0001475_2"", ""BGC0001475_3""]"	[6846, 6845, 6847, 6848, 6849]	[-1, 0, 1, 2, 3]	5	9.101313591003418	8.0400505065917969
BGC0001476	Other	Other	False	False	"[""BGC0001476_-1"", ""BGC0001476_0"", ""BGC0001476_1"", ""BGC0001476_2"", ""BGC0001476_3""]"	[6851, 6850, 6852, 6853, 6854]	[-1, 0, 1, 2, 3]	5	10.585673332214355	4.7136731147766113
BGC0001477	NRP Polyketide	Hybrid	False	False	"[""BGC0001477_-1"", ""BGC0001477_0"", ""BGC0001477_1"", ""BGC0001477_2"", ""BGC0001477_3""]"	[6856, 6855, 6857, 6858, 6859]	[-1, 0, 1, 2, 3]	5	-2.8410706520080566	4.6651010513305664
BGC0001478	Other	Other	False	False	"[""BGC0001478_-1"", ""BGC0001478_0"", ""BGC0001478_1"", ""BGC0001478_2"", ""BGC0001478_3""]"	[6861, 6860, 6862, 6863, 6864]	[-1, 0, 1, 2, 3]	5	9.7951450347900391	3.8010196685791016
BGC0001479	NRP	NRP	False	False	"[""BGC0001479_-1"", ""BGC0001479_0"", ""BGC0001479_1"", ""BGC0001479_2"", ""BGC0001479_3""]"	[6866, 6865, 6867, 6868, 6869]	[-1, 0, 1, 2, 3]	5	-5.0512137413024902	8.0621089935302734
BGC0001480	Other	Other	False	False	"[""BGC0001480_-1"", ""BGC0001480_0"", ""BGC0001480_1"", ""BGC0001480_2"", ""BGC0001480_3""]"	[6871, 6870, 6872, 6873, 6874]	[-1, 0, 1, 2, 3]	5	9.774897575378418	3.3633100986480713
BGC0001481	Terpene	Terpene	False	False	"[""BGC0001481_-1"", ""BGC0001481_0"", ""BGC0001481_1"", ""BGC0001481_2"", ""BGC0001481_3""]"	[6876, 6875, 6877, 6878, 6879]	[-1, 0, 1, 2, 3]	5	9.8958797454833984	7.627525806427002
BGC0001483	Other	Other	False	False	"[""BGC0001483_-1"", ""BGC0001483_0"", ""BGC0001483_1"", ""BGC0001483_2"", ""BGC0001483_3""]"	[6881, 6880, 6882, 6883, 6884]	[-1, 0, 1, 2, 3]	5	10.719430923461914	4.3026933670043945
BGC0001484	Other	Other	False	False	"[""BGC0001484_-1"", ""BGC0001484_0"", ""BGC0001484_1"", ""BGC0001484_2"", ""BGC0001484_3""]"	[6886, 6885, 6887, 6888, 6889]	[-1, 0, 1, 2, 3]	5	10.324482917785645	4.9625320434570312
BGC0001485	Alkaloid	Alkaloid	False	False	"[""BGC0001485_-1"", ""BGC0001485_0"", ""BGC0001485_1"", ""BGC0001485_2"", ""BGC0001485_3""]"	[6891, 6890, 6892, 6893, 6894]	[-1, 0, 1, 2, 3]	5	9.7254619598388672	5.3826332092285156
BGC0001486	RiPP	RiPP	False	False	"[""BGC0001486_-1"", ""BGC0001486_0"", ""BGC0001486_1"", ""BGC0001486_2"", ""BGC0001486_3""]"	[6896, 6895, 6897, 6898, 6899]	[-1, 0, 1, 2, 3]	5	13.144063949584961	1.6409826278686523
BGC0001487	Other	Other	False	False	"[""BGC0001487_-1"", ""BGC0001487_0"", ""BGC0001487_1"", ""BGC0001487_2"", ""BGC0001487_3""]"	[6901, 6900, 6902, 6903, 6904]	[-1, 0, 1, 2, 3]	5	10.370444297790527	5.0189204216003418
BGC0001488	Other	Other	False	False	"[""BGC0001488_-1"", ""BGC0001488_0"", ""BGC0001488_1"", ""BGC0001488_2"", ""BGC0001488_3""]"	[6906, 6905, 6907, 6908, 6909]	[-1, 0, 1, 2, 3]	5	10.884328842163086	3.8137550354003906
BGC0001489	Polyketide	Polyketide	False	False	"[""BGC0001489_-1"", ""BGC0001489_0"", ""BGC0001489_1"", ""BGC0001489_2"", ""BGC0001489_3""]"	[6911, 6910, 6912, 6913, 6914]	[-1, 0, 1, 2, 3]	5	-4.5967679023742676	-1.2766344547271729
BGC0001490	Other	Other	False	False	"[""BGC0001490_-1"", ""BGC0001490_0"", ""BGC0001490_1"", ""BGC0001490_2"", ""BGC0001490_3""]"	[6916, 6915, 6917, 6918, 6919]	[-1, 0, 1, 2, 3]	5	10.229002952575684	5.2848820686340332
BGC0001491	Polyketide	Polyketide	False	False	"[""BGC0001491_-1"", ""BGC0001491_0"", ""BGC0001491_1"", ""BGC0001491_2"", ""BGC0001491_3""]"	[6921, 6920, 6922, 6923, 6924]	[-1, 0, 1, 2, 3]	5	-2.4931380748748779	-0.32361096143722534
BGC0001492	Polyketide	Polyketide	False	False	"[""BGC0001492_-1"", ""BGC0001492_0"", ""BGC0001492_1"", ""BGC0001492_2"", ""BGC0001492_3""]"	[6926, 6925, 6927, 6928, 6929]	[-1, 0, 1, 2, 3]	5	-1.2540078163146973	-1.8167458772659302
BGC0001493	RiPP	RiPP	False	False	"[""BGC0001493_-1"", ""BGC0001493_0"", ""BGC0001493_1"", ""BGC0001493_2"", ""BGC0001493_3""]"	[6931, 6930, 6932, 6933, 6934]	[-1, 0, 1, 2, 3]	5	15.624792098999023	-0.055895719677209854
BGC0001494	RiPP	RiPP	False	False	"[""BGC0001494_-1"", ""BGC0001494_0"", ""BGC0001494_1"", ""BGC0001494_2"", ""BGC0001494_3""]"	[6936, 6935, 6937, 6938, 6939]	[-1, 0, 1, 2, 3]	5	14.148629188537598	1.5448148250579834
BGC0001495	Polyketide	Polyketide	False	False	"[""BGC0001495_-1"", ""BGC0001495_0"", ""BGC0001495_1"", ""BGC0001495_2"", ""BGC0001495_3""]"	[6941, 6940, 6942, 6943, 6944]	[-1, 0, 1, 2, 3]	5	-2.3641860485076904	-0.56462830305099487
BGC0001496	RiPP	RiPP	False	False	"[""BGC0001496_-1"", ""BGC0001496_0"", ""BGC0001496_1"", ""BGC0001496_2"", ""BGC0001496_3""]"	[6946, 6945, 6947, 6948, 6949]	[-1, 0, 1, 2, 3]	5	13.651999473571777	1.7599232196807861
BGC0001498	Other	Other	False	False	"[""BGC0001498_-1"", ""BGC0001498_0"", ""BGC0001498_1"", ""BGC0001498_2"", ""BGC0001498_3""]"	[6951, 6950, 6952, 6953, 6954]	[-1, 0, 1, 2, 3]	5	10.164219856262207	5.241814136505127
BGC0001499	Other	Other	False	False	"[""BGC0001499_-1"", ""BGC0001499_0"", ""BGC0001499_1"", ""BGC0001499_2"", ""BGC0001499_3""]"	[6956, 6955, 6957, 6958, 6959]	[-1, 0, 1, 2, 3]	5	10.195673942565918	3.846933126449585
BGC0001500	Polyketide	Polyketide	False	False	"[""BGC0001500_-1"", ""BGC0001500_0"", ""BGC0001500_1"", ""BGC0001500_2"", ""BGC0001500_3""]"	[6961, 6960, 6962, 6963, 6964]	[-1, 0, 1, 2, 3]	5	-2.0028936862945557	-3.0342226028442383
BGC0001501	Alkaloid	Alkaloid	False	False	"[""BGC0001501_-1"", ""BGC0001501_0"", ""BGC0001501_1"", ""BGC0001501_2"", ""BGC0001501_3""]"	[6966, 6965, 6967, 6968, 6969]	[-1, 0, 1, 2, 3]	5	8.872614860534668	6.545128345489502
BGC0001502	NRP	NRP	False	False	"[""BGC0001502_-1"", ""BGC0001502_0"", ""BGC0001502_1"", ""BGC0001502_2"", ""BGC0001502_3""]"	[6971, 6970, 6972, 6973, 6974]	[-1, 0, 1, 2, 3]	5	-5.7144083976745605	8.7782649993896484
BGC0001503	Polyketide	Polyketide	False	False	"[""BGC0001503_-1"", ""BGC0001503_0"", ""BGC0001503_1"", ""BGC0001503_2"", ""BGC0001503_3""]"	[6976, 6975, 6977, 6978, 6979]	[-1, 0, 1, 2, 3]	5	-1.1347426176071167	-0.79397863149642944
BGC0001504	Polyketide	Polyketide	False	False	"[""BGC0001504_-1"", ""BGC0001504_0"", ""BGC0001504_1"", ""BGC0001504_2"", ""BGC0001504_3""]"	[6981, 6980, 6982, 6983, 6984]	[-1, 0, 1, 2, 3]	5	-1.4187898635864258	-1.8605473041534424
BGC0001505	RiPP	RiPP	False	False	"[""BGC0001505_-1"", ""BGC0001505_0"", ""BGC0001505_1"", ""BGC0001505_2"", ""BGC0001505_3""]"	[6986, 6985, 6987, 6988, 6989]	[-1, 0, 1, 2, 3]	5	14.550754547119141	0.70389485359191895
BGC0001506	RiPP	RiPP	False	False	"[""BGC0001506_-1"", ""BGC0001506_0"", ""BGC0001506_1"", ""BGC0001506_2"", ""BGC0001506_3""]"	[6991, 6990, 6992, 6993, 6994]	[-1, 0, 1, 2, 3]	5	15.648202896118164	0.11956179887056351
BGC0001507	RiPP	RiPP	False	False	"[""BGC0001507_-1"", ""BGC0001507_0"", ""BGC0001507_1"", ""BGC0001507_2"", ""BGC0001507_3""]"	[6996, 6995, 6997, 6998, 6999]	[-1, 0, 1, 2, 3]	5	15.916007041931152	-0.06600353866815567
BGC0001508	Polyketide	Polyketide	False	False	"[""BGC0001508_-1"", ""BGC0001508_0"", ""BGC0001508_1"", ""BGC0001508_2"", ""BGC0001508_3""]"	[7001, 7000, 7002, 7003, 7004]	[-1, 0, 1, 2, 3]	5	-5.0227746963500977	-1.4721212387084961
BGC0001509	NRP	NRP	False	False	"[""BGC0001509_-1"", ""BGC0001509_0"", ""BGC0001509_1"", ""BGC0001509_2"", ""BGC0001509_3""]"	[7006, 7005, 7007, 7008, 7009]	[-1, 0, 1, 2, 3]	5	-6.0416207313537598	8.2732419967651367
BGC0001510	Other	Other	False	False	"[""BGC0001510_-1"", ""BGC0001510_0"", ""BGC0001510_1"", ""BGC0001510_2"", ""BGC0001510_3""]"	[7011, 7010, 7012, 7013, 7014]	[-1, 0, 1, 2, 3]	5	9.1532297134399414	2.2326784133911133
BGC0001511	Polyketide	Polyketide	False	False	"[""BGC0001511_-1"", ""BGC0001511_0"", ""BGC0001511_1"", ""BGC0001511_2"", ""BGC0001511_3""]"	[7016, 7015, 7017, 7018, 7019]	[-1, 0, 1, 2, 3]	5	-1.3141379356384277	-0.8379136323928833
BGC0001512	Polyketide	Polyketide	False	False	"[""BGC0001512_-1"", ""BGC0001512_0"", ""BGC0001512_1"", ""BGC0001512_2"", ""BGC0001512_3""]"	[7021, 7020, 7022, 7023, 7024]	[-1, 0, 1, 2, 3]	5	-0.78030127286911011	-1.8106918334960938
BGC0001513	Polyketide	Polyketide	False	False	"[""BGC0001513_-1"", ""BGC0001513_0"", ""BGC0001513_1"", ""BGC0001513_2"", ""BGC0001513_3""]"	[7026, 7025, 7027, 7028, 7029]	[-1, 0, 1, 2, 3]	5	-1.9600851535797119	-1.8135799169540405
BGC0001514	Other	Other	False	False	"[""BGC0001514_-1"", ""BGC0001514_0"", ""BGC0001514_1"", ""BGC0001514_2"", ""BGC0001514_3""]"	[7031, 7030, 7032, 7033, 7034]	[-1, 0, 1, 2, 3]	5	10.148024559020996	3.1036787033081055
BGC0001515	NRP	NRP	False	False	"[""BGC0001515_-1"", ""BGC0001515_0"", ""BGC0001515_1"", ""BGC0001515_2"", ""BGC0001515_3""]"	[7036, 7035, 7037, 7038, 7039]	[-1, 0, 1, 2, 3]	5	-2.8928227424621582	9.1162376403808594
BGC0001516	NRP	NRP	False	False	"[""BGC0001516_-1"", ""BGC0001516_0"", ""BGC0001516_1"", ""BGC0001516_2"", ""BGC0001516_3""]"	[7041, 7040, 7042, 7043, 7044]	[-1, 0, 1, 2, 3]	5	-3.5067901611328125	8.3740549087524414
BGC0001517	NRP	NRP	False	False	"[""BGC0001517_-1"", ""BGC0001517_0"", ""BGC0001517_1"", ""BGC0001517_2"", ""BGC0001517_3""]"	[7046, 7045, 7047, 7048, 7049]	[-1, 0, 1, 2, 3]	5	-3.4862091541290283	9.0505104064941406
BGC0001518	Terpene	Terpene	False	False	"[""BGC0001518_-1"", ""BGC0001518_0"", ""BGC0001518_1"", ""BGC0001518_2"", ""BGC0001518_3""]"	[7051, 7050, 7052, 7053, 7054]	[-1, 0, 1, 2, 3]	5	8.9803371429443359	7.5871238708496094
BGC0001519	NRP Polyketide	Hybrid	False	False	"[""BGC0001519_-1"", ""BGC0001519_0"", ""BGC0001519_1"", ""BGC0001519_2"", ""BGC0001519_3""]"	[7056, 7055, 7057, 7058, 7059]	[-1, 0, 1, 2, 3]	5	-3.0191588401794434	3.9036169052124023
BGC0001520	Polyketide	Polyketide	False	False	"[""BGC0001520_-1"", ""BGC0001520_0"", ""BGC0001520_1"", ""BGC0001520_2"", ""BGC0001520_3""]"	[7061, 7060, 7062, 7063, 7064]	[-1, 0, 1, 2, 3]	5	-3.2477645874023438	-1.4542851448059082
BGC0001521	NRP	NRP	False	False	"[""BGC0001521_-1"", ""BGC0001521_0"", ""BGC0001521_1"", ""BGC0001521_2"", ""BGC0001521_3""]"	[7066, 7065, 7067, 7068, 7069]	[-1, 0, 1, 2, 3]	5	9.3442935943603516	4.190608024597168
BGC0001522	Polyketide	Polyketide	False	False	"[""BGC0001522_-1"", ""BGC0001522_0"", ""BGC0001522_1"", ""BGC0001522_2"", ""BGC0001522_3""]"	[7071, 7070, 7072, 7073, 7074]	[-1, 0, 1, 2, 3]	5	-0.75277531147003174	-1.3840686082839966
BGC0001523	Polyketide	Polyketide	False	False	"[""BGC0001523_-1"", ""BGC0001523_0"", ""BGC0001523_1"", ""BGC0001523_2"", ""BGC0001523_3""]"	[7076, 7075, 7077, 7078, 7079]	[-1, 0, 1, 2, 3]	5	-1.2388590574264526	-1.7269395589828491
BGC0001524	NRP Polyketide	Hybrid	False	False	"[""BGC0001524_-1"", ""BGC0001524_0"", ""BGC0001524_1"", ""BGC0001524_2"", ""BGC0001524_3""]"	[7081, 7080, 7082, 7083, 7084]	[-1, 0, 1, 2, 3]	5	-2.8191633224487305	4.3263134956359863
BGC0001525	Other	Other	False	False	"[""BGC0001525_-1"", ""BGC0001525_0"", ""BGC0001525_1"", ""BGC0001525_2"", ""BGC0001525_3""]"	[7086, 7085, 7087, 7088, 7089]	[-1, 0, 1, 2, 3]	5	9.9529561996459961	3.4402318000793457
BGC0001526	Other	Other	False	False	"[""BGC0001526_-1"", ""BGC0001526_0"", ""BGC0001526_1"", ""BGC0001526_2"", ""BGC0001526_3""]"	[7091, 7090, 7092, 7093, 7094]	[-1, 0, 1, 2, 3]	5	10.668590545654297	2.6464440822601318
BGC0001527	Other	Other	False	False	"[""BGC0001527_-1"", ""BGC0001527_0"", ""BGC0001527_1"", ""BGC0001527_2"", ""BGC0001527_3""]"	[7096, 7095, 7097, 7098, 7099]	[-1, 0, 1, 2, 3]	5	-3.0640857219696045	8.8767499923706055
BGC0001528	Terpene	Terpene	False	False	"[""BGC0001528_-1"", ""BGC0001528_0"", ""BGC0001528_1"", ""BGC0001528_2"", ""BGC0001528_3""]"	[7101, 7100, 7102, 7103, 7104]	[-1, 0, 1, 2, 3]	5	9.1544055938720703	8.3469982147216797
BGC0001529	Alkaloid	Alkaloid	False	False	"[""BGC0001529_-1"", ""BGC0001529_0"", ""BGC0001529_1"", ""BGC0001529_2"", ""BGC0001529_3""]"	[7106, 7105, 7107, 7108, 7109]	[-1, 0, 1, 2, 3]	5	11.018101692199707	4.1319975852966309
BGC0001531	Other	Other	False	False	"[""BGC0001531_-1"", ""BGC0001531_0"", ""BGC0001531_1"", ""BGC0001531_2"", ""BGC0001531_3""]"	[7111, 7110, 7112, 7113, 7114]	[-1, 0, 1, 2, 3]	5	9.9184436798095703	4.335472583770752
BGC0001532	NRP	NRP	False	False	"[""BGC0001532_-1"", ""BGC0001532_0"", ""BGC0001532_1"", ""BGC0001532_2"", ""BGC0001532_3""]"	[7116, 7115, 7117, 7118, 7119]	[-1, 0, 1, 2, 3]	5	-5.0885300636291504	8.3038482666015625
BGC0001533	Polyketide	Polyketide	False	False	"[""BGC0001533_-1"", ""BGC0001533_0"", ""BGC0001533_1"", ""BGC0001533_2"", ""BGC0001533_3""]"	[7121, 7120, 7122, 7123, 7124]	[-1, 0, 1, 2, 3]	5	-2.7231209278106689	-0.50658982992172241
BGC0001534	Other	Other	False	False	"[""BGC0001534_-1"", ""BGC0001534_0"", ""BGC0001534_1"", ""BGC0001534_2"", ""BGC0001534_3""]"	[7126, 7125, 7127, 7128, 7129]	[-1, 0, 1, 2, 3]	5	9.836369514465332	2.7003688812255859
BGC0001535	Other	Other	False	False	"[""BGC0001535_-1"", ""BGC0001535_0"", ""BGC0001535_1"", ""BGC0001535_2"", ""BGC0001535_3""]"	[7131, 7130, 7132, 7133, 7134]	[-1, 0, 1, 2, 3]	5	10.191347122192383	4.7706365585327148
BGC0001536	NRP	NRP	False	False	"[""BGC0001536_-1"", ""BGC0001536_0"", ""BGC0001536_1"", ""BGC0001536_2"", ""BGC0001536_3""]"	[7136, 7135, 7137, 7138, 7139]	[-1, 0, 1, 2, 3]	5	-5.1549930572509766	8.1007766723632812
BGC0001537	Polyketide	Polyketide	False	False	"[""BGC0001537_-1"", ""BGC0001537_0"", ""BGC0001537_1"", ""BGC0001537_2"", ""BGC0001537_3""]"	[7141, 7140, 7142, 7143, 7144]	[-1, 0, 1, 2, 3]	5	-3.2641360759735107	-1.1382548809051514
BGC0001539	RiPP	RiPP	False	False	"[""BGC0001539_-1"", ""BGC0001539_0"", ""BGC0001539_1"", ""BGC0001539_2"", ""BGC0001539_3""]"	[7146, 7145, 7147, 7148, 7149]	[-1, 0, 1, 2, 3]	5	15.055712699890137	1.0564175844192505
BGC0001540	Other	Other	False	False	"[""BGC0001540_-1"", ""BGC0001540_0"", ""BGC0001540_1"", ""BGC0001540_2"", ""BGC0001540_3""]"	[7151, 7150, 7152, 7153, 7154]	[-1, 0, 1, 2, 3]	5	9.6985034942626953	5.7603693008422852
BGC0001541	Polyketide	Polyketide	False	False	"[""BGC0001541_-1"", ""BGC0001541_0"", ""BGC0001541_1"", ""BGC0001541_2"", ""BGC0001541_3""]"	[7156, 7155, 7157, 7158, 7159]	[-1, 0, 1, 2, 3]	5	-4.2870292663574219	-1.4896731376647949
BGC0001542	Polyketide	Polyketide	False	False	"[""BGC0001542_-1"", ""BGC0001542_0"", ""BGC0001542_1"", ""BGC0001542_2"", ""BGC0001542_3""]"	[7161, 7160, 7162, 7163, 7164]	[-1, 0, 1, 2, 3]	5	-4.1428956985473633	-1.0369133949279785
BGC0001543	Polyketide	Polyketide	False	False	"[""BGC0001543_-1"", ""BGC0001543_0"", ""BGC0001543_1"", ""BGC0001543_2"", ""BGC0001543_3""]"	[7166, 7165, 7167, 7168, 7169]	[-1, 0, 1, 2, 3]	5	-3.6054172515869141	1.442357063293457
BGC0001544	NRP Polyketide	Hybrid	False	False	"[""BGC0001544_-1"", ""BGC0001544_0"", ""BGC0001544_1"", ""BGC0001544_2"", ""BGC0001544_3""]"	[7171, 7170, 7172, 7173, 7174]	[-1, 0, 1, 2, 3]	5	-3.5839152336120605	0.42914122343063354
