base_BGC	label	plot_class	any_saccharide	pure_saccharide	source_row_IDs	source_row_indices	augmentation_suffixes	n_augmentations	UMAP1	UMAP2
BGC0001606	Polyketide	Polyketide	False	False	"[""BGC0001606_-1"", ""BGC0001606_0"", ""BGC0001606_1"", ""BGC0001606_2"", ""BGC0001606_3""]"	[7466, 7465, 7467, 7468, 7469]	[-1, 0, 1, 2, 3]	5	14.003478050231934	12.814865112304688
BGC0001607	Other	Other	False	False	"[""BGC0001607_-1"", ""BGC0001607_0"", ""BGC0001607_1"", ""BGC0001607_2"", ""BGC0001607_3""]"	[7471, 7470, 7472, 7473, 7474]	[-1, 0, 1, 2, 3]	5	3.3845596313476562	1.5008559226989746
BGC0001608	NRP	NRP	False	False	"[""BGC0001608_-1"", ""BGC0001608_0"", ""BGC0001608_1"", ""BGC0001608_2"", ""BGC0001608_3""]"	[7476, 7475, 7477, 7478, 7479]	[-1, 0, 1, 2, 3]	5	14.430765151977539	-0.49890848994255066
BGC0001609	NRP	NRP	False	False	"[""BGC0001609_-1"", ""BGC0001609_0"", ""BGC0001609_1"", ""BGC0001609_2"", ""BGC0001609_3""]"	[7481, 7480, 7482, 7483, 7484]	[-1, 0, 1, 2, 3]	5	11.205771446228027	-0.11889096349477768
BGC0001610	Other	Other	False	False	"[""BGC0001610_-1"", ""BGC0001610_0"", ""BGC0001610_1"", ""BGC0001610_2"", ""BGC0001610_3""]"	[7486, 7485, 7487, 7488, 7489]	[-1, 0, 1, 2, 3]	5	3.3368072509765625	1.5242213010787964
BGC0001611	NRP Polyketide	Hybrid	False	False	"[""BGC0001611_-1"", ""BGC0001611_0"", ""BGC0001611_1"", ""BGC0001611_2"", ""BGC0001611_3""]"	[7491, 7490, 7492, 7493, 7494]	[-1, 0, 1, 2, 3]	5	17.610036849975586	8.7558050155639648
BGC0001612	Alkaloid	Alkaloid	False	False	"[""BGC0001612_-1"", ""BGC0001612_0"", ""BGC0001612_1"", ""BGC0001612_2"", ""BGC0001612_3""]"	[7496, 7495, 7497, 7498, 7499]	[-1, 0, 1, 2, 3]	5	5.2620062828063965	2.9479520320892334
BGC0001614	NRP	NRP	False	False	"[""BGC0001614_-1"", ""BGC0001614_0"", ""BGC0001614_1"", ""BGC0001614_2"", ""BGC0001614_3""]"	[7501, 7500, 7502, 7503, 7504]	[-1, 0, 1, 2, 3]	5	12.933377265930176	-0.54578644037246704
BGC0001615	NRP	NRP	False	False	"[""BGC0001615_-1"", ""BGC0001615_0"", ""BGC0001615_1"", ""BGC0001615_2"", ""BGC0001615_3""]"	[7506, 7505, 7507, 7508, 7509]	[-1, 0, 1, 2, 3]	5	12.950346946716309	-0.83429414033889771
BGC0001616	NRP Polyketide	Hybrid	False	False	"[""BGC0001616_-1"", ""BGC0001616_0"", ""BGC0001616_1"", ""BGC0001616_2"", ""BGC0001616_3""]"	[7511, 7510, 7512, 7513, 7514]	[-1, 0, 1, 2, 3]	5	3.2262649536132812	1.33507239818573
BGC0001617	Terpene	Terpene	False	False	"[""BGC0001617_-1"", ""BGC0001617_0"", ""BGC0001617_1"", ""BGC0001617_2"", ""BGC0001617_3""]"	[7516, 7515, 7517, 7518, 7519]	[-1, 0, 1, 2, 3]	5	15.149152755737305	15.293624877929688
BGC0001618	RiPP	RiPP	False	False	"[""BGC0001618_-1"", ""BGC0001618_0"", ""BGC0001618_1"", ""BGC0001618_2"", ""BGC0001618_3""]"	[7521, 7520, 7522, 7523, 7524]	[-1, 0, 1, 2, 3]	5	-4.2502570152282715	11.664627075195312
BGC0001619	Polyketide	Polyketide	False	False	"[""BGC0001619_-1"", ""BGC0001619_0"", ""BGC0001619_1"", ""BGC0001619_2"", ""BGC0001619_3""]"	[7526, 7525, 7527, 7528, 7529]	[-1, 0, 1, 2, 3]	5	12.996935844421387	13.180035591125488
BGC0001620	NRP Polyketide	Hybrid	False	False	"[""BGC0001620_-1"", ""BGC0001620_0"", ""BGC0001620_1"", ""BGC0001620_2"", ""BGC0001620_3""]"	[7531, 7530, 7532, 7533, 7534]	[-1, 0, 1, 2, 3]	5	16.796682357788086	6.5597491264343262
BGC0001621	NRP	NRP	False	False	"[""BGC0001621_-1"", ""BGC0001621_0"", ""BGC0001621_1"", ""BGC0001621_2"", ""BGC0001621_3""]"	[7536, 7535, 7537, 7538, 7539]	[-1, 0, 1, 2, 3]	5	11.244128227233887	-0.47720152139663696
BGC0001622	Polyketide	Polyketide	False	False	"[""BGC0001622_-1"", ""BGC0001622_0"", ""BGC0001622_1"", ""BGC0001622_2"", ""BGC0001622_3""]"	[7541, 7540, 7542, 7543, 7544]	[-1, 0, 1, 2, 3]	5	14.60848331451416	14.751153945922852
BGC0001623	NRP Polyketide	Hybrid	False	False	"[""BGC0001623_-1"", ""BGC0001623_0"", ""BGC0001623_1"", ""BGC0001623_2"", ""BGC0001623_3""]"	[7546, 7545, 7547, 7548, 7549]	[-1, 0, 1, 2, 3]	5	14.679774284362793	-0.37237975001335144
BGC0001624	Other	Other	False	False	"[""BGC0001624_-1"", ""BGC0001624_0"", ""BGC0001624_1"", ""BGC0001624_2"", ""BGC0001624_3""]"	[7551, 7550, 7552, 7553, 7554]	[-1, 0, 1, 2, 3]	5	3.4039692878723145	1.3379373550415039
BGC0001625	Polyketide	Polyketide	False	False	"[""BGC0001625_-1"", ""BGC0001625_0"", ""BGC0001625_1"", ""BGC0001625_2"", ""BGC0001625_3""]"	[7556, 7555, 7557, 7558, 7559]	[-1, 0, 1, 2, 3]	5	14.880166053771973	12.969480514526367
BGC0001626	Polyketide	Polyketide	False	False	"[""BGC0001626_-1"", ""BGC0001626_0"", ""BGC0001626_1"", ""BGC0001626_2"", ""BGC0001626_3""]"	[7561, 7560, 7562, 7563, 7564]	[-1, 0, 1, 2, 3]	5	14.372163772583008	13.269944190979004
BGC0001627	NRP	NRP	False	False	"[""BGC0001627_-1"", ""BGC0001627_0"", ""BGC0001627_1"", ""BGC0001627_2"", ""BGC0001627_3""]"	[7566, 7565, 7567, 7568, 7569]	[-1, 0, 1, 2, 3]	5	11.569707870483398	-1.0538697242736816
BGC0001628	NRP	NRP	False	False	"[""BGC0001628_-1"", ""BGC0001628_0"", ""BGC0001628_1"", ""BGC0001628_2"", ""BGC0001628_3""]"	[7571, 7570, 7572, 7573, 7574]	[-1, 0, 1, 2, 3]	5	13.189145088195801	-1.6084884405136108
BGC0001629	NRP	NRP	False	False	"[""BGC0001629_-1"", ""BGC0001629_0"", ""BGC0001629_1"", ""BGC0001629_2"", ""BGC0001629_3""]"	[7576, 7575, 7577, 7578, 7579]	[-1, 0, 1, 2, 3]	5	14.111733436584473	-0.92230844497680664
BGC0001630	NRP Polyketide	Hybrid	False	False	"[""BGC0001630_-1"", ""BGC0001630_0"", ""BGC0001630_1"", ""BGC0001630_2"", ""BGC0001630_3""]"	[7581, 7580, 7582, 7583, 7584]	[-1, 0, 1, 2, 3]	5	14.42259407043457	-0.7888638973236084
BGC0001631	NRP Polyketide	Hybrid	False	False	"[""BGC0001631_-1"", ""BGC0001631_0"", ""BGC0001631_1"", ""BGC0001631_2"", ""BGC0001631_3""]"	[7586, 7585, 7587, 7588, 7589]	[-1, 0, 1, 2, 3]	5	12.863396644592285	-0.48744219541549683
BGC0001632	RiPP	RiPP	False	False	"[""BGC0001632_-1"", ""BGC0001632_0"", ""BGC0001632_1"", ""BGC0001632_2"", ""BGC0001632_3""]"	[7591, 7590, 7592, 7593, 7594]	[-1, 0, 1, 2, 3]	5	-4.7107353210449219	10.372110366821289
BGC0001633	Other	Other	False	False	"[""BGC0001633_-1"", ""BGC0001633_0"", ""BGC0001633_1"", ""BGC0001633_2"", ""BGC0001633_3""]"	[7596, 7595, 7597, 7598, 7599]	[-1, 0, 1, 2, 3]	5	2.169522762298584	1.4357584714889526
BGC0001634	RiPP	RiPP	False	False	"[""BGC0001634_-1"", ""BGC0001634_0"", ""BGC0001634_1"", ""BGC0001634_2"", ""BGC0001634_3""]"	[7601, 7600, 7602, 7603, 7604]	[-1, 0, 1, 2, 3]	5	-4.2988982200622559	11.658019065856934
BGC0001635	NRP Polyketide	Hybrid	False	False	"[""BGC0001635_-1"", ""BGC0001635_0"", ""BGC0001635_1"", ""BGC0001635_2"", ""BGC0001635_3""]"	[7606, 7605, 7607, 7608, 7609]	[-1, 0, 1, 2, 3]	5	14.648953437805176	-0.43034714460372925
BGC0001636	NRP	NRP	False	False	"[""BGC0001636_-1"", ""BGC0001636_0"", ""BGC0001636_1"", ""BGC0001636_2"", ""BGC0001636_3""]"	[7611, 7610, 7612, 7613, 7614]	[-1, 0, 1, 2, 3]	5	12.417733192443848	-0.40676653385162354
BGC0001637	NRP	NRP	False	False	"[""BGC0001637_-1"", ""BGC0001637_0"", ""BGC0001637_1"", ""BGC0001637_2"", ""BGC0001637_3""]"	[7616, 7615, 7617, 7618, 7619]	[-1, 0, 1, 2, 3]	5	12.451740264892578	-1.242467999458313
BGC0001638	RiPP	RiPP	False	False	"[""BGC0001638_-1"", ""BGC0001638_0"", ""BGC0001638_1"", ""BGC0001638_2"", ""BGC0001638_3""]"	[7621, 7620, 7622, 7623, 7624]	[-1, 0, 1, 2, 3]	5	-4.7542638778686523	8.2473764419555664
BGC0001639	RiPP	RiPP	False	False	"[""BGC0001639_-1"", ""BGC0001639_0"", ""BGC0001639_1"", ""BGC0001639_2"", ""BGC0001639_3""]"	[7626, 7625, 7627, 7628, 7629]	[-1, 0, 1, 2, 3]	5	-4.9763507843017578	8.8919219970703125
BGC0001640	RiPP	RiPP	False	False	"[""BGC0001640_-1"", ""BGC0001640_0"", ""BGC0001640_1"", ""BGC0001640_2"", ""BGC0001640_3""]"	[7631, 7630, 7632, 7633, 7634]	[-1, 0, 1, 2, 3]	5	-3.3871734142303467	11.027507781982422
BGC0001641	NRP	NRP	False	False	"[""BGC0001641_-1"", ""BGC0001641_0"", ""BGC0001641_1"", ""BGC0001641_2"", ""BGC0001641_3""]"	[7636, 7635, 7637, 7638, 7639]	[-1, 0, 1, 2, 3]	5	12.407227516174316	-0.60061508417129517
BGC0001642	Terpene	Terpene	False	False	"[""BGC0001642_-1"", ""BGC0001642_0"", ""BGC0001642_1"", ""BGC0001642_2"", ""BGC0001642_3""]"	[7641, 7640, 7642, 7643, 7644]	[-1, 0, 1, 2, 3]	5	3.0520615577697754	7.5841760635375977
BGC0001644	Polyketide	Polyketide	False	False	"[""BGC0001644_-1"", ""BGC0001644_0"", ""BGC0001644_1"", ""BGC0001644_2"", ""BGC0001644_3""]"	[7646, 7645, 7647, 7648, 7649]	[-1, 0, 1, 2, 3]	5	13.67266845703125	13.553163528442383
BGC0001645	RiPP	RiPP	False	False	"[""BGC0001645_-1"", ""BGC0001645_0"", ""BGC0001645_1"", ""BGC0001645_2"", ""BGC0001645_3""]"	[7651, 7650, 7652, 7653, 7654]	[-1, 0, 1, 2, 3]	5	-4.1311836242675781	12.01598072052002
BGC0001646	NRP Polyketide	Hybrid	False	False	"[""BGC0001646_-1"", ""BGC0001646_0"", ""BGC0001646_1"", ""BGC0001646_2"", ""BGC0001646_3""]"	[7656, 7655, 7657, 7658, 7659]	[-1, 0, 1, 2, 3]	5	17.432407379150391	7.2974758148193359
BGC0001647	Polyketide	Polyketide	False	False	"[""BGC0001647_-1"", ""BGC0001647_0"", ""BGC0001647_1"", ""BGC0001647_2"", ""BGC0001647_3""]"	[7661, 7660, 7662, 7663, 7664]	[-1, 0, 1, 2, 3]	5	15.499000549316406	10.213147163391113
BGC0001648	Polyketide	Polyketide	False	False	"[""BGC0001648_-1"", ""BGC0001648_0"", ""BGC0001648_1"", ""BGC0001648_2"", ""BGC0001648_3""]"	[7666, 7665, 7667, 7668, 7669]	[-1, 0, 1, 2, 3]	5	13.214541435241699	11.837983131408691
BGC0001649	Polyketide	Polyketide	False	False	"[""BGC0001649_-1"", ""BGC0001649_0"", ""BGC0001649_1"", ""BGC0001649_2"", ""BGC0001649_3""]"	[7671, 7670, 7672, 7673, 7674]	[-1, 0, 1, 2, 3]	5	13.230959892272949	12.051176071166992
BGC0001650	NRP	NRP	False	False	"[""BGC0001650_-1"", ""BGC0001650_0"", ""BGC0001650_1"", ""BGC0001650_2"", ""BGC0001650_3""]"	[7676, 7675, 7677, 7678, 7679]	[-1, 0, 1, 2, 3]	5	14.434470176696777	-0.43777140974998474
BGC0001651	Other	Other	False	False	"[""BGC0001651_-1"", ""BGC0001651_0"", ""BGC0001651_1"", ""BGC0001651_2"", ""BGC0001651_3""]"	[7681, 7680, 7682, 7683, 7684]	[-1, 0, 1, 2, 3]	5	2.9271242618560791	1.1912866830825806
BGC0001652	NRP	NRP	False	False	"[""BGC0001652_-1"", ""BGC0001652_0"", ""BGC0001652_1"", ""BGC0001652_2"", ""BGC0001652_3""]"	[7686, 7685, 7687, 7688, 7689]	[-1, 0, 1, 2, 3]	5	13.280488967895508	-0.86044108867645264
BGC0001653	Polyketide	Polyketide	False	False	"[""BGC0001653_-1"", ""BGC0001653_0"", ""BGC0001653_1"", ""BGC0001653_2"", ""BGC0001653_3""]"	[7691, 7690, 7692, 7693, 7694]	[-1, 0, 1, 2, 3]	5	13.813399314880371	12.468752861022949
BGC0001654	Saccharide	Saccharide	True	True	"[""BGC0001654_-1"", ""BGC0001654_0"", ""BGC0001654_1"", ""BGC0001654_2"", ""BGC0001654_3""]"	[7696, 7695, 7697, 7698, 7699]	[-1, 0, 1, 2, 3]	5	0.3349854052066803	-1.1336613893508911
BGC0001655	RiPP	RiPP	False	False	"[""BGC0001655_-1"", ""BGC0001655_0"", ""BGC0001655_1"", ""BGC0001655_2"", ""BGC0001655_3""]"	[7701, 7700, 7702, 7703, 7704]	[-1, 0, 1, 2, 3]	5	-4.6827168464660645	10.103252410888672
BGC0001656	Polyketide	Polyketide	False	False	"[""BGC0001656_-1"", ""BGC0001656_0"", ""BGC0001656_1"", ""BGC0001656_2"", ""BGC0001656_3""]"	[7706, 7705, 7707, 7708, 7709]	[-1, 0, 1, 2, 3]	5	13.943674087524414	12.20615291595459
BGC0001657	NRP	NRP	False	False	"[""BGC0001657_-1"", ""BGC0001657_0"", ""BGC0001657_1"", ""BGC0001657_2"", ""BGC0001657_3""]"	[7711, 7710, 7712, 7713, 7714]	[-1, 0, 1, 2, 3]	5	14.386163711547852	-1.0074820518493652
BGC0001658	Polyketide	Polyketide	False	False	"[""BGC0001658_-1"", ""BGC0001658_0"", ""BGC0001658_1"", ""BGC0001658_2"", ""BGC0001658_3""]"	[7716, 7715, 7717, 7718, 7719]	[-1, 0, 1, 2, 3]	5	13.216171264648438	11.907196998596191
BGC0001659	Terpene	Terpene	False	False	"[""BGC0001659_-1"", ""BGC0001659_0"", ""BGC0001659_1"", ""BGC0001659_2"", ""BGC0001659_3""]"	[7721, 7720, 7722, 7723, 7724]	[-1, 0, 1, 2, 3]	5	3.9193015098571777	7.9042196273803711
BGC0001660	RiPP	RiPP	False	False	"[""BGC0001660_-1"", ""BGC0001660_0"", ""BGC0001660_1"", ""BGC0001660_2"", ""BGC0001660_3""]"	[7726, 7725, 7727, 7728, 7729]	[-1, 0, 1, 2, 3]	5	-4.5890531539916992	10.907864570617676
BGC0001661	Polyketide	Polyketide	False	False	"[""BGC0001661_-1"", ""BGC0001661_0"", ""BGC0001661_1"", ""BGC0001661_2"", ""BGC0001661_3""]"	[7731, 7730, 7732, 7733, 7734]	[-1, 0, 1, 2, 3]	5	12.426262855529785	14.360603332519531
BGC0001662	Polyketide	Polyketide	False	False	"[""BGC0001662_-1"", ""BGC0001662_0"", ""BGC0001662_1"", ""BGC0001662_2"", ""BGC0001662_3""]"	[7736, 7735, 7737, 7738, 7739]	[-1, 0, 1, 2, 3]	5	13.478861808776855	12.297025680541992
BGC0001663	Polyketide	Polyketide	False	False	"[""BGC0001663_-1"", ""BGC0001663_0"", ""BGC0001663_1"", ""BGC0001663_2"", ""BGC0001663_3""]"	[7741, 7740, 7742, 7743, 7744]	[-1, 0, 1, 2, 3]	5	16.292919158935547	11.868054389953613
BGC0001664	Terpene	Terpene	False	False	"[""BGC0001664_-1"", ""BGC0001664_0"", ""BGC0001664_1"", ""BGC0001664_2"", ""BGC0001664_3""]"	[7746, 7745, 7747, 7748, 7749]	[-1, 0, 1, 2, 3]	5	3.6821470260620117	8.3028163909912109
BGC0001665	Polyketide	Polyketide	False	False	"[""BGC0001665_-1"", ""BGC0001665_0"", ""BGC0001665_1"", ""BGC0001665_2"", ""BGC0001665_3""]"	[7751, 7750, 7752, 7753, 7754]	[-1, 0, 1, 2, 3]	5	13.816152572631836	12.388552665710449
BGC0001666	Polyketide	Polyketide	False	False	"[""BGC0001666_-1"", ""BGC0001666_0"", ""BGC0001666_1"", ""BGC0001666_2"", ""BGC0001666_3""]"	[7756, 7755, 7757, 7758, 7759]	[-1, 0, 1, 2, 3]	5	13.78504753112793	13.762418746948242
BGC0001667	NRP Polyketide	Hybrid	False	False	"[""BGC0001667_-1"", ""BGC0001667_0"", ""BGC0001667_1"", ""BGC0001667_2"", ""BGC0001667_3""]"	[7761, 7760, 7762, 7763, 7764]	[-1, 0, 1, 2, 3]	5	16.719919204711914	6.4382386207580566
BGC0001668	NRP	NRP	False	False	"[""BGC0001668_-1"", ""BGC0001668_0"", ""BGC0001668_1"", ""BGC0001668_2"", ""BGC0001668_3""]"	[7766, 7765, 7767, 7768, 7769]	[-1, 0, 1, 2, 3]	5	10.66840934753418	-0.61646240949630737
BGC0001669	RiPP	RiPP	False	False	"[""BGC0001669_-1"", ""BGC0001669_0"", ""BGC0001669_1"", ""BGC0001669_2"", ""BGC0001669_3""]"	[7771, 7770, 7772, 7773, 7774]	[-1, 0, 1, 2, 3]	5	-4.4098367691040039	11.603575706481934
BGC0001670	Polyketide	Polyketide	False	False	"[""BGC0001670_-1"", ""BGC0001670_0"", ""BGC0001670_1"", ""BGC0001670_2"", ""BGC0001670_3""]"	[7776, 7775, 7777, 7778, 7779]	[-1, 0, 1, 2, 3]	5	14.36822509765625	13.710596084594727
BGC0001671	NRP	NRP	False	False	"[""BGC0001671_-1"", ""BGC0001671_0"", ""BGC0001671_1"", ""BGC0001671_2"", ""BGC0001671_3""]"	[7781, 7780, 7782, 7783, 7784]	[-1, 0, 1, 2, 3]	5	12.740734100341797	-0.99130791425704956
BGC0001672	NRP	NRP	False	False	"[""BGC0001672_-1"", ""BGC0001672_0"", ""BGC0001672_1"", ""BGC0001672_2"", ""BGC0001672_3""]"	[7786, 7785, 7787, 7788, 7789]	[-1, 0, 1, 2, 3]	5	12.368443489074707	-1.2600008249282837
BGC0001674	RiPP	RiPP	False	False	"[""BGC0001674_-1"", ""BGC0001674_0"", ""BGC0001674_1"", ""BGC0001674_2"", ""BGC0001674_3""]"	[7791, 7790, 7792, 7793, 7794]	[-1, 0, 1, 2, 3]	5	-4.1311798095703125	11.912673950195312
BGC0001675	Polyketide	Polyketide	False	False	"[""BGC0001675_-1"", ""BGC0001675_0"", ""BGC0001675_1"", ""BGC0001675_2"", ""BGC0001675_3""]"	[7796, 7795, 7797, 7798, 7799]	[-1, 0, 1, 2, 3]	5	11.831916809082031	13.642155647277832
BGC0001677	Polyketide	Polyketide	False	False	"[""BGC0001677_-1"", ""BGC0001677_0"", ""BGC0001677_1"", ""BGC0001677_2"", ""BGC0001677_3""]"	[7801, 7800, 7802, 7803, 7804]	[-1, 0, 1, 2, 3]	5	14.795444488525391	14.710684776306152
BGC0001678	Other	Other	False	False	"[""BGC0001678_-1"", ""BGC0001678_0"", ""BGC0001678_1"", ""BGC0001678_2"", ""BGC0001678_3""]"	[7806, 7805, 7807, 7808, 7809]	[-1, 0, 1, 2, 3]	5	3.4129061698913574	1.5896978378295898
BGC0001679	NRP	NRP	False	False	"[""BGC0001679_-1"", ""BGC0001679_0"", ""BGC0001679_1"", ""BGC0001679_2"", ""BGC0001679_3""]"	[7811, 7810, 7812, 7813, 7814]	[-1, 0, 1, 2, 3]	5	10.900496482849121	0.10979393869638443
BGC0001680	Other	Other	False	False	"[""BGC0001680_-1"", ""BGC0001680_0"", ""BGC0001680_1"", ""BGC0001680_2"", ""BGC0001680_3""]"	[7816, 7815, 7817, 7818, 7819]	[-1, 0, 1, 2, 3]	5	2.3301644325256348	1.9362237453460693
BGC0001681	Other	Other	False	False	"[""BGC0001681_-1"", ""BGC0001681_0"", ""BGC0001681_1"", ""BGC0001681_2"", ""BGC0001681_3""]"	[7821, 7820, 7822, 7823, 7824]	[-1, 0, 1, 2, 3]	5	1.9171597957611084	2.0412776470184326
BGC0001682	Other	Other	False	False	"[""BGC0001682_-1"", ""BGC0001682_0"", ""BGC0001682_1"", ""BGC0001682_2"", ""BGC0001682_3""]"	[7826, 7825, 7827, 7828, 7829]	[-1, 0, 1, 2, 3]	5	2.0146703720092773	1.9408690929412842
BGC0001683	Other	Other	False	False	"[""BGC0001683_-1"", ""BGC0001683_0"", ""BGC0001683_1"", ""BGC0001683_2"", ""BGC0001683_3""]"	[7831, 7830, 7832, 7833, 7834]	[-1, 0, 1, 2, 3]	5	2.2316405773162842	1.7913572788238525
BGC0001684	Other	Other	False	False	"[""BGC0001684_-1"", ""BGC0001684_0"", ""BGC0001684_1"", ""BGC0001684_2"", ""BGC0001684_3""]"	[7836, 7835, 7837, 7838, 7839]	[-1, 0, 1, 2, 3]	5	1.8190298080444336	1.7026916742324829
BGC0001685	Other	Other	False	False	"[""BGC0001685_-1"", ""BGC0001685_0"", ""BGC0001685_1"", ""BGC0001685_2"", ""BGC0001685_3""]"	[7841, 7840, 7842, 7843, 7844]	[-1, 0, 1, 2, 3]	5	1.8394944667816162	2.5296204090118408
BGC0001686	NRP	NRP	False	False	"[""BGC0001686_-1"", ""BGC0001686_0"", ""BGC0001686_1"", ""BGC0001686_2"", ""BGC0001686_3""]"	[7846, 7845, 7847, 7848, 7849]	[-1, 0, 1, 2, 3]	5	12.833812713623047	-0.80648654699325562
BGC0001687	Other	Other	False	False	"[""BGC0001687_-1"", ""BGC0001687_0"", ""BGC0001687_1"", ""BGC0001687_2"", ""BGC0001687_3""]"	[7851, 7850, 7852, 7853, 7854]	[-1, 0, 1, 2, 3]	5	2.0078291893005371	1.5240334272384644
BGC0001690	Polyketide	Polyketide	False	False	"[""BGC0001690_-1"", ""BGC0001690_0"", ""BGC0001690_1"", ""BGC0001690_2"", ""BGC0001690_3""]"	[7856, 7855, 7857, 7858, 7859]	[-1, 0, 1, 2, 3]	5	14.488628387451172	10.850414276123047
BGC0001692	NRP	NRP	False	False	"[""BGC0001692_-1"", ""BGC0001692_0"", ""BGC0001692_1"", ""BGC0001692_2"", ""BGC0001692_3""]"	[7861, 7860, 7862, 7863, 7864]	[-1, 0, 1, 2, 3]	5	13.846676826477051	-0.54254305362701416
BGC0001693	Polyketide	Polyketide	False	False	"[""BGC0001693_-1"", ""BGC0001693_0"", ""BGC0001693_1"", ""BGC0001693_2"", ""BGC0001693_3""]"	[7866, 7865, 7867, 7868, 7869]	[-1, 0, 1, 2, 3]	5	12.534233093261719	13.687056541442871
BGC0001694	Polyketide	Polyketide	False	False	"[""BGC0001694_-1"", ""BGC0001694_0"", ""BGC0001694_1"", ""BGC0001694_2"", ""BGC0001694_3""]"	[7871, 7870, 7872, 7873, 7874]	[-1, 0, 1, 2, 3]	5	14.670761108398438	11.802121162414551
BGC0001695	NRP	NRP	False	False	"[""BGC0001695_-1"", ""BGC0001695_0"", ""BGC0001695_1"", ""BGC0001695_2"", ""BGC0001695_3""]"	[7876, 7875, 7877, 7878, 7879]	[-1, 0, 1, 2, 3]	5	16.840282440185547	6.5677046775817871
BGC0001696	RiPP	RiPP	False	False	"[""BGC0001696_-1"", ""BGC0001696_0"", ""BGC0001696_1"", ""BGC0001696_2"", ""BGC0001696_3""]"	[7881, 7880, 7882, 7883, 7884]	[-1, 0, 1, 2, 3]	5	-4.9576058387756348	9.095646858215332
BGC0001699	NRP	NRP	False	False	"[""BGC0001699_-1"", ""BGC0001699_0"", ""BGC0001699_1"", ""BGC0001699_2"", ""BGC0001699_3""]"	[7886, 7885, 7887, 7888, 7889]	[-1, 0, 1, 2, 3]	5	11.865240097045898	-0.41090130805969238
BGC0001700	Polyketide	Polyketide	False	False	"[""BGC0001700_-1"", ""BGC0001700_0"", ""BGC0001700_1"", ""BGC0001700_2"", ""BGC0001700_3""]"	[7891, 7890, 7892, 7893, 7894]	[-1, 0, 1, 2, 3]	5	13.888601303100586	12.660054206848145
BGC0001701	RiPP	RiPP	False	False	"[""BGC0001701_-1"", ""BGC0001701_0"", ""BGC0001701_1"", ""BGC0001701_2"", ""BGC0001701_3""]"	[7896, 7895, 7897, 7898, 7899]	[-1, 0, 1, 2, 3]	5	-4.5532526969909668	10.702086448669434
BGC0001702	NRP Polyketide	Hybrid	False	False	"[""BGC0001702_-1"", ""BGC0001702_0"", ""BGC0001702_1"", ""BGC0001702_2"", ""BGC0001702_3""]"	[7901, 7900, 7902, 7903, 7904]	[-1, 0, 1, 2, 3]	5	17.84980583190918	8.8544492721557617
BGC0001703	Other	Other	False	False	"[""BGC0001703_-1"", ""BGC0001703_0"", ""BGC0001703_1"", ""BGC0001703_2"", ""BGC0001703_3""]"	[7906, 7905, 7907, 7908, 7909]	[-1, 0, 1, 2, 3]	5	3.6389758586883545	1.1169641017913818
BGC0001704	Other	Other	False	False	"[""BGC0001704_-1"", ""BGC0001704_0"", ""BGC0001704_1"", ""BGC0001704_2"", ""BGC0001704_3""]"	[7911, 7910, 7912, 7913, 7914]	[-1, 0, 1, 2, 3]	5	3.7950928211212158	1.0914590358734131
BGC0001705	NRP Polyketide	Hybrid	False	False	"[""BGC0001705_-1"", ""BGC0001705_0"", ""BGC0001705_1"", ""BGC0001705_2"", ""BGC0001705_3""]"	[7916, 7915, 7917, 7918, 7919]	[-1, 0, 1, 2, 3]	5	16.665376663208008	6.3828744888305664
BGC0001706	Terpene	Terpene	False	False	"[""BGC0001706_-1"", ""BGC0001706_0"", ""BGC0001706_1"", ""BGC0001706_2"", ""BGC0001706_3""]"	[7921, 7920, 7922, 7923, 7924]	[-1, 0, 1, 2, 3]	5	3.5308365821838379	7.9582843780517578
BGC0001707	RiPP	RiPP	False	False	"[""BGC0001707_-1"", ""BGC0001707_0"", ""BGC0001707_1"", ""BGC0001707_2"", ""BGC0001707_3""]"	[7926, 7925, 7927, 7928, 7929]	[-1, 0, 1, 2, 3]	5	-3.3506603240966797	11.037848472595215
BGC0001708	Polyketide Terpene	Hybrid	False	False	"[""BGC0001708_-1"", ""BGC0001708_0"", ""BGC0001708_1"", ""BGC0001708_2"", ""BGC0001708_3""]"	[7931, 7930, 7932, 7933, 7934]	[-1, 0, 1, 2, 3]	5	15.124628067016602	15.222764015197754
BGC0001709	Polyketide	Polyketide	False	False	"[""BGC0001709_-1"", ""BGC0001709_0"", ""BGC0001709_1"", ""BGC0001709_2"", ""BGC0001709_3""]"	[7936, 7935, 7937, 7938, 7939]	[-1, 0, 1, 2, 3]	5	13.18533992767334	12.058883666992188
BGC0001711	NRP Polyketide	Hybrid	False	False	"[""BGC0001711_-1"", ""BGC0001711_0"", ""BGC0001711_1"", ""BGC0001711_2"", ""BGC0001711_3""]"	[7941, 7940, 7942, 7943, 7944]	[-1, 0, 1, 2, 3]	5	17.417848587036133	6.8457646369934082
BGC0001712	Other	Other	False	False	"[""BGC0001712_-1"", ""BGC0001712_0"", ""BGC0001712_1"", ""BGC0001712_2"", ""BGC0001712_3""]"	[7946, 7945, 7947, 7948, 7949]	[-1, 0, 1, 2, 3]	5	10.478207588195801	0.26537385582923889
